campaign_id,product_id,budget,clicks,conversions,revenue_generated,roi,customer_id,subscription_tier,subscription_length,flash_sale_id,discount_level,units_sold,bundle_id,bundle_price,customer_satisfaction_post_refund,common_keywords,traffic_type
CMP_WZLXBC,PROD_EU4CMJ,5483.9300,1680,446,55148.4900,0.6900,CUST_9SS7LG,Standard,10,FLASH_TZP2ST,53,59,BNDL_A5VJXD,186.6500,4,Stylish,Social
CMP_M74ITO,PROD_5RSU9M,44407.5800,3506,152,34150.1800,2.6800,CUST_78TFLH,Standard,9,FLASH_NECU2W,53,52,BNDL_CRVYA4,145.8500,3,Stylish,Organic
CMP_H0L9VW,PROD_TZ0ND8,26743.3900,166,173,48649.8900,0.6500,CUST_5MLC3L,Standard,25,FLASH_K1TNSP,45,122,BNDL_CXGZV5,414.4900,3,Innovative,Organic
CMP_VSRMT1,PROD_ZW7OHQ,1102.9600,3369,160,97395.0100,2.4600,CUST_YPT2SS,Basic,15,FLASH_AGM6WC,22,37,BNDL_5R09JL,474.6000,2,Durable,Direct
CMP_TXK3JC,PROD_SKTNIM,27076.7100,1528,327,11163.2000,3.7300,CUST_M3CTC8,Standard,15,FLASH_JAPGDA,18,44,BNDL_MRH1UE,66.7200,2,Stylish,Organic
CMP_R423L6,PROD_83J2AG,29699.2000,3551,135,70755.7900,3.3300,CUST_RE5O97,Basic,11,FLASH_8PVA1X,14,41,BNDL_0VCD1Z,496.2900,4,Affordable,Social
CMP_00ASCH,PROD_JMQ5KA,42099.0400,3738,640,95241.2100,2.2100,CUST_40ZBBR,Standard,32,FLASH_VHEYLM,66,41,BNDL_SL4Q7C,496.4700,2,Affordable,Organic
CMP_SECU27,PROD_JGY6BM,25805.2300,3262,456,49744.7400,3.2300,CUST_V405VT,Basic,2,FLASH_FT9B7M,15,150,BNDL_ISCFHV,309.1300,1,Stylish,Social
CMP_7XS6CW,PROD_J128M7,10690.6400,4364,511,33088.3600,1.8700,CUST_ZLGQ4M,Premium,29,FLASH_GBQNIX,52,9,BNDL_QVE210,451.5500,2,Affordable,Organic
CMP_KRBPPJ,PROD_PV0EW9,17461.6200,754,864,63120.8900,4.5800,CUST_U0XLD1,Basic,10,FLASH_9XNR8W,55,23,BNDL_0UY7M6,91.4600,3,Innovative,Social
CMP_281UI3,PROD_ORCSUC,22518.7800,2367,944,25327.7500,3.5800,CUST_2ULQIM,Standard,10,FLASH_GK298Q,34,176,BNDL_FT9XMH,215.8600,2,Innovative,Referral
CMP_TDH4EL,PROD_G78V5K,14668.4800,1589,804,76984.3100,4.3600,CUST_33ZHR8,Standard,35,FLASH_I8PMGK,61,184,BNDL_UO27EI,404.9500,3,Innovative,Social
CMP_WJMMH8,PROD_G1D860,45726.0000,950,323,77796.9000,4.4100,CUST_FSF8SL,Basic,16,FLASH_26XKNC,19,132,BNDL_RH9UI6,458.8100,2,Stylish,Organic
CMP_SSHQWN,PROD_2P7B7O,37952.8400,1343,466,4881.0600,1.2700,CUST_ABMMIH,Basic,23,FLASH_6L0595,37,47,BNDL_CWMMUW,134.6800,4,Affordable,Referral
CMP_YINN8E,PROD_0GMXWA,18591.4900,2178,498,91343.0500,4.2600,CUST_55844D,Premium,25,FLASH_R8VYJA,30,139,BNDL_EYZ0UV,400.5100,2,Durable,Social
CMP_AHJZP5,PROD_ET8STZ,32039.9400,705,324,70190.3200,0.6400,CUST_U5OQNM,Standard,13,FLASH_LPR3W2,50,1,BNDL_XXFUS0,210.0100,3,Affordable,Referral
CMP_FDGEGY,PROD_GNE9K7,15132.5600,4275,711,2497.7400,0.8700,CUST_8B521S,Standard,33,FLASH_NF8S24,14,132,BNDL_1J2ELJ,446.9800,1,Innovative,Referral
CMP_NG99NG,PROD_F4Z7DU,49848.8300,2428,980,38938.2000,2.0000,CUST_TRGP2I,Basic,35,FLASH_2H9B3I,67,42,BNDL_Z9MZWF,141.1500,1,Stylish,Referral
CMP_HIDWNE,PROD_JKJ9M8,11915.3300,1411,1,74904.9600,1.1800,CUST_2P8Y29,Standard,3,FLASH_MYU4TX,55,25,BNDL_4LEC9E,254.4700,4,Affordable,Referral
CMP_KBCKV9,PROD_XSUTCY,2974.5700,1988,364,41759.9300,4.2500,CUST_WDOP0I,Standard,10,FLASH_UG9RW3,42,82,BNDL_VBULQI,448.3300,3,Durable,Referral
CMP_724Y38,PROD_0NH94Y,3635.5300,1423,487,81935.6100,1.9200,CUST_FMXMNR,Basic,17,FLASH_9BM25K,29,44,BNDL_150LQ8,462.6400,4,Innovative,Referral
CMP_CEP1RL,PROD_QMO7Z3,14434.2400,1817,512,65963.9900,0.5300,CUST_CCX2LV,Basic,3,FLASH_I6WHJW,67,119,BNDL_DA1VC9,260.2000,1,Durable,Social
CMP_V9MW55,PROD_XFHN5A,39095.3400,912,209,97674.4800,1.9700,CUST_ITYRKL,Standard,12,FLASH_223E86,49,181,BNDL_NL0LKA,359.3700,4,Innovative,Organic
CMP_P0DHQZ,PROD_CL0KUL,30798.7800,843,762,94479.7200,3.9600,CUST_N4HXUO,Standard,9,FLASH_XXNW8J,43,108,BNDL_EONPJI,167.6400,4,Innovative,Organic
CMP_2XQ558,PROD_DZXY1E,22232.7000,3728,503,65209.5000,0.9100,CUST_NUE29B,Standard,34,FLASH_DWHCYZ,16,17,BNDL_FZCWTK,230.0700,4,Affordable,Social
CMP_WTDIHU,PROD_384AFF,2798.8800,3598,340,44508.5300,0.7500,CUST_OC9OEA,Basic,19,FLASH_K34YWI,11,3,BNDL_7PND3M,204.9700,1,Stylish,Social
CMP_GHDURN,PROD_JQITFP,22729.3500,2995,849,85435.2000,1.2000,CUST_9BRBK3,Premium,7,FLASH_WCSZ2B,10,154,BNDL_U6T0QC,165.1900,4,Durable,Referral
CMP_M5RDU4,PROD_QGOB5J,12520.7200,2387,349,57450.7900,1.7200,CUST_QQDUE3,Basic,29,FLASH_XPVKMF,23,112,BNDL_E0GAQY,292.6200,1,Affordable,Referral
CMP_5UWT27,PROD_QHTTN8,39393.7000,844,470,35394.5400,4.3800,CUST_I81S7J,Premium,32,FLASH_M4BI4H,44,103,BNDL_2VLMUS,458.0100,3,Affordable,Organic
CMP_4ZQ6U7,PROD_DY78V2,19176.9200,333,473,80094.7400,1.6800,CUST_4R4JJI,Premium,27,FLASH_5C3HJW,68,52,BNDL_TEF7SB,163.3300,3,Innovative,Organic
CMP_HX665M,PROD_N9Y0Z6,14097.2600,2094,56,40131.0000,4.4700,CUST_HXK3NE,Basic,6,FLASH_9IHPMC,57,93,BNDL_BQG5D5,323.8700,1,Innovative,Referral
CMP_5F4C3W,PROD_A0ZVMP,13109.2900,2304,244,97193.6600,1.7700,CUST_T3WEI3,Standard,12,FLASH_3KO6X8,28,15,BNDL_VNIB64,112.4200,4,Affordable,Organic
CMP_MPFU6D,PROD_W31QEB,6818.1900,163,762,19835.8600,2.1200,CUST_J2LJIG,Premium,13,FLASH_QES80I,56,54,BNDL_2JXQ1E,66.1600,1,Innovative,Referral
CMP_G1RYDV,PROD_76DP4I,12819.6000,526,853,32354.5600,1.7900,CUST_LCLSLZ,Premium,14,FLASH_OZFGIF,56,180,BNDL_116GOH,407.4800,3,Stylish,Organic
CMP_OJQC5R,PROD_GGTVI4,35467.9700,3283,476,53222.7900,3.4600,CUST_0G5YJH,Premium,3,FLASH_VB1K5Z,63,53,BNDL_5MILV1,279.1900,1,Stylish,Social
CMP_PFNZ46,PROD_R44BR6,33380.3400,960,423,57423.0600,4.6000,CUST_RK7354,Standard,31,FLASH_VC3AB8,23,140,BNDL_QQFW8R,86.9300,4,Innovative,Social
CMP_5H89R7,PROD_34ODM4,12429.6800,2610,77,57043.5300,0.7100,CUST_CBWLYN,Basic,16,FLASH_T76XFR,54,53,BNDL_9PXMHL,285.9200,2,Stylish,Referral
CMP_922O6N,PROD_3PJ3DM,23957.6100,1978,580,49105.4900,4.4000,CUST_0EPAPK,Standard,20,FLASH_ERPPWN,54,38,BNDL_2PUHTO,222.5400,4,Stylish,Referral
CMP_GA6Y49,PROD_U6XKF4,43169.4400,250,327,56604.5700,3.0500,CUST_Z2XT81,Premium,6,FLASH_YHEB7R,55,94,BNDL_CV78VP,267.2000,3,Durable,Organic
CMP_USE8FH,PROD_GFWAV2,33315.3300,3291,554,77788.0900,3.0400,CUST_54NTDL,Basic,22,FLASH_7ADR98,58,182,BNDL_GLXMB2,397.2200,3,Stylish,Direct
CMP_B7VK2N,PROD_J0CE9M,22213.8700,1282,245,75200.0100,4.4700,CUST_W9Q04I,Premium,23,FLASH_EJGOP9,23,42,BNDL_PTUDEF,104.6400,1,Stylish,Referral
CMP_KR9J77,PROD_0OGMS1,41262.4100,2440,181,15791.3100,2.1100,CUST_N6L8XD,Standard,10,FLASH_4B6FAS,47,171,BNDL_MT3IGC,85.4100,3,Stylish,Organic
CMP_Z5XYCC,PROD_UZTZRQ,12936.3700,4707,224,31251.0200,3.4400,CUST_45SZWF,Basic,29,FLASH_SXI92B,42,176,BNDL_VD9YDY,253.2000,4,Durable,Social
CMP_V58W4S,PROD_EZ3KXI,47315.5600,306,857,20264.4400,0.5400,CUST_VCTVB3,Standard,19,FLASH_UOOV1R,54,47,BNDL_IJ440J,427.1100,3,Durable,Direct
CMP_EKA16X,PROD_QECEPJ,12936.3800,1966,715,72318.7300,2.7900,CUST_6J2Z74,Premium,23,FLASH_0ETFWZ,16,155,BNDL_XPB9US,330.4500,3,Stylish,Social
CMP_T2LVS3,PROD_P7X5BM,25231.8600,705,70,62761.9900,0.9200,CUST_N1MF4H,Standard,9,FLASH_34E67H,23,132,BNDL_HLRKHT,318.4900,2,Durable,Referral
CMP_FQPDVQ,PROD_16YHRN,48511.1200,2289,884,80551.3900,0.9000,CUST_531MVQ,Standard,15,FLASH_ZB77C2,30,146,BNDL_YIBA8S,180.6000,1,Durable,Referral
CMP_S2UW9B,PROD_CZSF27,19863.7800,4772,26,34382.6100,2.4000,CUST_4JI8AB,Basic,2,FLASH_EUX1TY,20,71,BNDL_V1GTDE,113.6000,3,Affordable,Organic
CMP_7FG5GQ,PROD_3PJ6NV,21909.1200,4983,902,66540.0000,4.8000,CUST_9BE1BT,Basic,13,FLASH_UKN7XC,43,70,BNDL_P04CQ0,337.3000,2,Stylish,Social
CMP_H7L4X1,PROD_FMJF4P,42669.9600,3609,159,46158.4600,3.2400,CUST_ZNBSUU,Basic,22,FLASH_QJHQBT,57,116,BNDL_1DG3W7,413.0900,1,Durable,Direct
CMP_NAT407,PROD_LJV52X,46529.0000,4831,566,37019.5100,1.3500,CUST_BRAL9Q,Standard,3,FLASH_DFT8J9,42,150,BNDL_CF5MAU,54.9800,1,Affordable,Organic
CMP_XYZGGT,PROD_RSGN3V,23780.4000,4423,449,68984.2700,3.1500,CUST_4G8C4T,Premium,22,FLASH_4D9KRM,12,38,BNDL_1NF8DM,64.5800,3,Durable,Organic
CMP_3E7FLI,PROD_9OOYY2,21723.6900,1472,425,52280.6300,2.3300,CUST_5OKZDF,Premium,22,FLASH_LFVOLS,53,34,BNDL_THJORZ,94.8900,3,Affordable,Organic
CMP_Y62FFL,PROD_7BAL4I,4414.6400,2780,399,99457.6200,2.8100,CUST_RUJJLG,Premium,28,FLASH_NRJ31L,56,71,BNDL_5P1UG7,264.8300,4,Affordable,Direct
CMP_XNOKQO,PROD_KHZU8C,7583.3400,2237,844,90553.8300,3.4600,CUST_KYDNVZ,Basic,31,FLASH_I99X41,18,104,BNDL_1D45I0,387.3300,1,Innovative,Social
CMP_OUESWA,PROD_I7NWND,4544.5300,3343,275,17690.6000,2.8700,CUST_C5X6NB,Basic,15,FLASH_P0PTZL,22,1,BNDL_99HOO5,279.5600,1,Affordable,Organic
CMP_PQI6QM,PROD_PUYIAS,4159.1900,1064,442,69547.8600,1.4300,CUST_NS35PD,Premium,29,FLASH_SL66IW,69,118,BNDL_3SJXHB,324.3700,4,Affordable,Referral
CMP_A12CMN,PROD_AZBYDM,27790.8300,543,201,21892.8900,1.5200,CUST_9LAIWV,Basic,9,FLASH_OEDVQX,37,65,BNDL_Z1BA1G,314.1900,2,Durable,Organic
CMP_445WWE,PROD_RKF92W,7530.8200,2569,133,33977.0800,0.9600,CUST_X7ZGJU,Standard,11,FLASH_2VFHBU,60,41,BNDL_TJ2GU6,326.7100,3,Affordable,Social
CMP_6Q8Y78,PROD_7KELXI,42676.8400,4821,754,29622.8800,4.4200,CUST_Q7IFIX,Premium,31,FLASH_9ACUVN,24,32,BNDL_ZUFIYU,88.2400,2,Stylish,Direct
CMP_JUKY9T,PROD_KSPLAH,4919.6100,643,319,5589.9500,1.1000,CUST_8FSCB2,Basic,31,FLASH_TNSWW0,59,93,BNDL_T0UX7R,457.4000,1,Stylish,Direct
CMP_OZ5A6L,PROD_U5B8I8,2028.1100,3447,117,77953.9600,4.4100,CUST_DJ2XDQ,Standard,25,FLASH_KMCAXR,59,111,BNDL_QQ2OFB,223.3000,3,Stylish,Referral
CMP_3RGP86,PROD_LCX4AS,20711.3000,4036,74,71883.5300,1.5900,CUST_4CZO77,Premium,25,FLASH_FRI2SF,14,4,BNDL_S85YEF,338.1700,1,Durable,Organic
CMP_ESL92Z,PROD_9BLS07,968.6400,1126,878,11671.2200,1.8300,CUST_7MR5AC,Basic,33,FLASH_XVCW6Z,30,123,BNDL_MQV6UU,378.9000,4,Stylish,Organic
CMP_IG39WC,PROD_2B3VB5,31212.0700,513,674,61262.0400,0.7800,CUST_ID9GCG,Standard,19,FLASH_G0MHUN,19,88,BNDL_O7D181,97.3000,3,Affordable,Organic
CMP_NYUC20,PROD_3LYK7S,10333.0600,707,160,51840.5800,1.5900,CUST_46QPZE,Basic,32,FLASH_SBDD85,36,65,BNDL_GUACIV,91.3100,4,Stylish,Direct
CMP_NNI9VS,PROD_POMKKX,30487.8100,4192,543,45968.0600,4.3600,CUST_T16DNH,Standard,29,FLASH_HCNQFT,44,88,BNDL_PBBATI,240.0000,4,Stylish,Direct
CMP_YLYQ7G,PROD_JET9IE,38983.5300,4417,10,44678.1100,1.2600,CUST_TC4AKK,Premium,34,FLASH_8RGYVY,20,52,BNDL_HPLMQJ,201.4500,4,Innovative,Social
CMP_5UC9D3,PROD_DFZZMM,21272.1600,4852,134,17485.0700,4.6900,CUST_M8CLHY,Standard,31,FLASH_BOA6K2,45,100,BNDL_DN7LCM,440.9400,1,Durable,Social
CMP_U4017J,PROD_NWQ4NU,43394.5000,57,573,34402.3800,4.0500,CUST_WAE6WC,Premium,15,FLASH_3PO2KV,36,22,BNDL_I14A70,68.5700,2,Stylish,Referral
CMP_1S5EHL,PROD_4YXDGN,4017.8500,784,30,78134.7300,0.7400,CUST_VEQTF2,Basic,5,FLASH_9P0DWO,25,198,BNDL_8QXQV9,271.5300,3,Affordable,Direct
CMP_XDFRNH,PROD_OW8ZYX,7794.0600,3945,525,12357.5500,0.9900,CUST_D42UDQ,Premium,34,FLASH_ZN75YH,69,114,BNDL_R194IX,216.6700,1,Affordable,Social
CMP_GZGRRX,PROD_G6SHL9,13242.6700,4013,531,87551.2100,4.1600,CUST_EU05MK,Premium,29,FLASH_A9KTD1,60,172,BNDL_EY9YTO,410.8100,4,Affordable,Direct
CMP_DB8IUQ,PROD_XFEX02,2954.8000,2983,738,54311.4000,3.2100,CUST_UMVL6G,Basic,11,FLASH_LBXPYK,64,21,BNDL_DGA1DD,186.1900,3,Affordable,Organic
CMP_T4WBAY,PROD_S018BZ,18357.4800,3553,288,33196.5400,2.3900,CUST_0R163N,Basic,10,FLASH_NFUL47,41,173,BNDL_FZDL6W,337.0300,2,Durable,Referral
CMP_DM8M4C,PROD_TXU0BW,49562.9800,1636,277,67391.3000,0.5500,CUST_0HRVLE,Basic,11,FLASH_R0A6NW,69,55,BNDL_0O7PU0,373.2700,4,Innovative,Organic
CMP_4OM9RF,PROD_ELNVHV,1050.5900,2152,146,69223.4800,3.9900,CUST_04BKK7,Standard,16,FLASH_23QB71,21,166,BNDL_M4SLYG,460.4100,4,Affordable,Social
CMP_6Z82U7,PROD_FCUWQ2,7711.2900,4791,997,77397.7600,2.6800,CUST_AU3TRE,Basic,15,FLASH_1GE05B,41,54,BNDL_XHNKPO,314.1700,1,Stylish,Referral
CMP_9AVK5G,PROD_RFZV3W,2704.5600,3695,332,30710.5100,1.4800,CUST_TZPZX2,Standard,19,FLASH_RON4Q5,24,189,BNDL_R5JW5P,304.5600,1,Durable,Organic
CMP_65BX3L,PROD_LRGF89,25274.6800,2286,31,11191.1500,1.5600,CUST_7EBJFR,Standard,24,FLASH_ZJWAIN,38,60,BNDL_5WXUWW,380.1900,2,Innovative,Referral
CMP_EKGS3M,PROD_E0C558,13084.5900,1962,294,12471.7700,1.9200,CUST_DE10PW,Premium,26,FLASH_BJOPR9,37,146,BNDL_SGZQRP,434.7400,1,Stylish,Referral
CMP_ZGGIYU,PROD_WXIOFZ,19488.6900,941,317,37755.2600,4.0000,CUST_HSPOU1,Basic,27,FLASH_FMNESU,48,122,BNDL_SDAAPR,197.6900,3,Innovative,Organic
CMP_TNV881,PROD_79ZHLY,47950.5500,997,470,12110.9300,2.3700,CUST_7IPXNY,Premium,1,FLASH_3M5EIN,50,91,BNDL_IRKA7Z,443.5300,1,Durable,Organic
CMP_EB5LXA,PROD_SR9JST,4810.3000,3828,690,66846.0100,1.1900,CUST_JKNX2N,Standard,18,FLASH_1Q2BQY,34,77,BNDL_9ZH6HD,308.7800,2,Affordable,Referral
CMP_U4RQH0,PROD_0LHNYG,38166.7400,1352,343,69181.3600,2.5700,CUST_5WUYMB,Premium,21,FLASH_6MU3LJ,44,197,BNDL_WJQUWP,381.7100,1,Innovative,Referral
CMP_0ZZCD9,PROD_TK5G4A,41585.5700,230,378,1654.7300,2.5300,CUST_76CJRU,Standard,4,FLASH_QJMV18,62,140,BNDL_8Q39C6,426.4800,2,Stylish,Direct
CMP_0TYA8O,PROD_T5GBRR,43870.2600,1933,843,96741.6000,2.9700,CUST_XILSCG,Premium,9,FLASH_8IA2YH,15,81,BNDL_UC5VMR,487.9000,3,Innovative,Referral
CMP_5XTAQ8,PROD_JXBKFI,42141.1600,2447,546,71136.0500,1.8000,CUST_GBKI2F,Premium,14,FLASH_XZ9LM2,36,80,BNDL_NC46TC,307.6200,3,Durable,Direct
CMP_G5O26G,PROD_V5WS2G,1633.1000,4716,493,87933.5200,2.8900,CUST_JYL3V9,Basic,13,FLASH_AW60R1,50,111,BNDL_R88ZUL,375.1100,1,Affordable,Referral
CMP_XEZKE6,PROD_XU0XTH,4822.6300,1125,786,43766.2800,4.4000,CUST_22IMP8,Standard,15,FLASH_LDTSI7,31,85,BNDL_6KQOI4,491.5900,4,Durable,Referral
CMP_LDHSWF,PROD_ANPATZ,39287.3800,2495,661,92717.0100,3.4100,CUST_EXSAO8,Basic,25,FLASH_MFO1YQ,11,22,BNDL_BYWWLK,270.3600,2,Stylish,Direct
CMP_0LB1W8,PROD_FL1BSF,20017.0600,392,122,84657.6200,1.6600,CUST_7FEJCN,Standard,9,FLASH_CE3SUP,69,20,BNDL_9P4VVL,330.8100,3,Stylish,Organic
CMP_KFGLXU,PROD_4UTXRF,34890.0600,296,103,75027.1900,3.7800,CUST_A1MYN5,Premium,24,FLASH_NHCP04,64,27,BNDL_3OKOGY,435.7500,2,Innovative,Organic
CMP_V84JEP,PROD_FB75RF,47708.8900,4857,308,7931.6000,0.9900,CUST_QZTQQ9,Premium,22,FLASH_BA379Z,62,13,BNDL_O90M2A,305.7800,3,Stylish,Organic
CMP_SINZCV,PROD_W5G3SK,2863.7200,4389,342,30725.6800,4.6300,CUST_VQLU63,Standard,22,FLASH_C60ENB,17,127,BNDL_G0QY49,131.7200,1,Affordable,Referral
CMP_YQW4S8,PROD_UA57I9,41932.9000,1297,609,1911.7900,3.2700,CUST_0WAZT3,Basic,1,FLASH_AYIVXG,48,110,BNDL_X24HW7,127.9800,2,Durable,Referral
CMP_FRL48A,PROD_103PY5,40771.4100,991,5,65786.5300,4.9900,CUST_YFZQ6K,Premium,34,FLASH_YY3662,59,64,BNDL_PQ9TU9,79.4600,3,Durable,Referral
CMP_ICM1XX,PROD_07KD6V,1208.9300,4616,628,11553.1700,4.2200,CUST_P6GAQT,Basic,30,FLASH_TVSP2F,11,33,BNDL_TAFB5F,350.6000,2,Durable,Organic
CMP_QWMNXQ,PROD_5QF4L7,16293.1300,1847,402,19071.1900,4.4500,CUST_XYPXU6,Standard,22,FLASH_O6Z6AV,61,174,BNDL_YAPQ83,78.1600,4,Innovative,Organic
CMP_9HV1Z0,PROD_3O38DQ,8315.9700,19,866,39140.4300,1.5800,CUST_DHGGZE,Premium,1,FLASH_S56IVH,52,70,BNDL_Q9N9X8,242.8600,3,Durable,Organic
CMP_EMKW6G,PROD_WIYZ8C,12772.4100,2444,217,21767.7500,4.6800,CUST_6JUOKV,Basic,32,FLASH_ZS5H5C,45,100,BNDL_5TBNAH,262.5700,2,Affordable,Organic
CMP_XWDTMN,PROD_F5VQXA,49998.9300,4360,529,33957.3400,3.8100,CUST_9BG7I1,Standard,24,FLASH_O4KD6I,56,158,BNDL_99FEGL,191.8100,1,Innovative,Referral
CMP_5QLFBG,PROD_4CY4TE,47205.7700,4929,762,45758.5400,1.3100,CUST_511LVO,Basic,26,FLASH_KU6QQV,31,115,BNDL_E3JCD6,78.5300,4,Affordable,Organic
CMP_M26XZ9,PROD_E4OVXR,13501.9400,16,365,88441.7600,3.6800,CUST_MZF29W,Standard,3,FLASH_VM21F3,30,54,BNDL_KGSFN0,204.9400,3,Stylish,Organic
CMP_TXLVB6,PROD_1F5NDQ,12050.7500,2378,985,36090.6600,3.4200,CUST_2D30JB,Standard,12,FLASH_VYDGNO,57,91,BNDL_WUW8XU,107.2700,3,Stylish,Social
CMP_Q53G0U,PROD_SXRPEW,14565.5100,3613,343,30422.8100,3.6000,CUST_YRB49Z,Standard,12,FLASH_OE0XB5,22,129,BNDL_VK3IUS,449.6700,2,Innovative,Organic
CMP_32WYB9,PROD_XN1SA7,46479.8400,4359,889,30039.1600,2.6700,CUST_0YAOMR,Premium,10,FLASH_JOR6N9,14,31,BNDL_HF42CG,475.3600,3,Innovative,Referral
CMP_L9N9DY,PROD_ACS1Q6,15425.3800,2811,429,31155.4300,1.9300,CUST_WQ7K0P,Premium,18,FLASH_PXLYQH,36,54,BNDL_JAQ7R5,377.3200,1,Affordable,Direct
CMP_LT2GPG,PROD_XEX4JK,3099.0900,3820,52,10089.9800,3.0500,CUST_VAFRGH,Standard,15,FLASH_FYSA5E,49,15,BNDL_8FURAR,443.0800,2,Innovative,Organic
CMP_2217AW,PROD_W8SBWX,24682.3600,1816,81,44201.1600,2.1000,CUST_8AGFEP,Basic,7,FLASH_T22YVF,15,14,BNDL_M8RPJ7,482.6000,1,Durable,Referral
CMP_H15RQ1,PROD_OF1DVJ,25877.1000,1018,483,60037.9000,2.6100,CUST_I4XVC0,Basic,21,FLASH_35AN8S,43,82,BNDL_LT6J1K,367.1200,2,Durable,Direct
CMP_2J8T4X,PROD_5N74KC,2450.8900,3911,290,82161.4300,2.5900,CUST_SXUNLA,Standard,7,FLASH_7DL4Y3,49,15,BNDL_AQF74N,396.8600,4,Durable,Social
CMP_8C1KNS,PROD_RADE5O,15103.8200,4426,962,90085.4500,4.8400,CUST_WBFNK0,Basic,24,FLASH_IKOCUR,55,103,BNDL_K8FTFD,95.7300,4,Stylish,Organic
CMP_IQ5ND2,PROD_BJ2TXC,25954.6800,144,268,23531.7000,4.2200,CUST_0QUDQI,Basic,31,FLASH_KC3TAY,56,43,BNDL_DWZ4DG,314.6300,4,Innovative,Social
CMP_FCH7FT,PROD_YFP6WS,8063.0600,2789,450,68883.8800,4.9900,CUST_TU5GWO,Premium,16,FLASH_EABZAP,48,83,BNDL_RR6TRI,144.6700,1,Stylish,Referral
CMP_ZCR35O,PROD_NI8AOQ,49242.6300,2451,645,40772.5200,2.3000,CUST_M67ZFY,Premium,7,FLASH_DC6TMX,16,165,BNDL_9XVWC0,77.7200,4,Stylish,Organic
CMP_7K6PNZ,PROD_XW763G,43024.6000,3819,13,91299.1400,2.7000,CUST_OOMLUI,Standard,3,FLASH_EQB0TR,23,130,BNDL_XY6ITF,93.2700,4,Innovative,Referral
CMP_VY2EX9,PROD_U6WWDG,41043.0800,4162,332,20902.1300,2.8100,CUST_STJ88C,Basic,18,FLASH_JL990C,17,76,BNDL_GHAUP4,497.7400,1,Affordable,Social
CMP_NZEBMY,PROD_F37ZP5,42787.3200,1043,564,17506.8900,3.8700,CUST_TJQ1AA,Premium,8,FLASH_7T4LVL,46,95,BNDL_DHFCMA,179.0800,4,Innovative,Referral
CMP_A9AO79,PROD_L4Q7BZ,36301.5000,1379,249,41309.8200,2.7700,CUST_4MUPF5,Basic,9,FLASH_V3QVYG,41,155,BNDL_R6QXCX,420.4600,2,Innovative,Organic
CMP_U1UMXY,PROD_7G45BP,49108.6500,3835,251,8204.6900,1.7500,CUST_RRDZI1,Standard,19,FLASH_4ZW3VN,27,42,BNDL_R5TN45,167.5600,4,Durable,Referral
CMP_DTJHSU,PROD_EX3WR8,11331.2500,360,447,43033.9400,2.8800,CUST_XQJJXB,Premium,34,FLASH_YDSJF1,20,52,BNDL_04H4MG,337.1900,2,Stylish,Organic
CMP_JOGI13,PROD_P0IEBV,43217.2500,488,649,54157.9200,3.3200,CUST_OTDRT2,Basic,3,FLASH_F3X8CB,10,59,BNDL_EAH3UB,172.7400,3,Durable,Organic
CMP_QI4Y10,PROD_2H1939,36241.2600,2309,280,42875.3000,3.4900,CUST_OH9LX6,Basic,31,FLASH_RKAP5U,67,57,BNDL_Q3QX6F,353.0000,1,Durable,Organic
CMP_JAL3ZG,PROD_CAWIJL,23694.3800,660,392,75687.6800,4.8600,CUST_9GG4NW,Basic,12,FLASH_JLWA75,37,6,BNDL_SN5R3X,474.1300,2,Durable,Organic
CMP_KVB2XM,PROD_52CFDE,7959.3300,3147,77,71618.5200,1.8900,CUST_49TS11,Basic,9,FLASH_26YBNV,28,19,BNDL_F1HRIG,213.1900,4,Innovative,Organic
CMP_04KYJD,PROD_I83TZV,31303.8900,127,540,52294.8000,4.6100,CUST_GFPYV4,Premium,3,FLASH_6C0B1Z,21,71,BNDL_29039H,328.4900,1,Affordable,Organic
CMP_AXT2YL,PROD_533XZ9,29396.3600,3399,845,52821.0700,1.2500,CUST_8HI0VG,Standard,2,FLASH_B5VNOK,24,99,BNDL_QDN2DS,303.4900,3,Affordable,Referral
CMP_V9G06C,PROD_M0ZB9F,10556.9500,1563,559,41353.2000,4.6600,CUST_ETV5PE,Basic,33,FLASH_40F7VF,64,145,BNDL_ZCD86E,165.0500,4,Durable,Organic
CMP_MQ7ONL,PROD_BS1SHF,37712.2500,4830,819,42037.2500,1.7400,CUST_HIATZY,Basic,25,FLASH_UBLLZ6,21,198,BNDL_13GE7P,316.0700,2,Durable,Organic
CMP_HX53PE,PROD_1AO38T,33207.0600,931,398,59577.3700,3.4300,CUST_HC5OCF,Premium,31,FLASH_JHFCE8,44,172,BNDL_JBL13B,234.2200,3,Durable,Social
CMP_N81JJX,PROD_ZOUXF7,2161.1800,4682,980,98738.5300,1.9200,CUST_HTQY66,Basic,22,FLASH_LHXHXU,69,32,BNDL_M1ZKP5,277.1600,2,Affordable,Referral
CMP_RUO0OD,PROD_RTKWVU,2277.1100,4131,906,27345.3700,1.6600,CUST_0CUYZA,Basic,11,FLASH_21R7YC,53,160,BNDL_VW5W79,68.4800,4,Durable,Referral
CMP_DONDCP,PROD_PK7QTX,35206.4100,1426,33,20072.9100,1.1200,CUST_85AMT9,Basic,8,FLASH_M7OITS,63,64,BNDL_O8M8CD,198.7200,4,Innovative,Organic
