date,source,medium,campaign,device_category,sessions,page_views,conversions,revenue,session_duration,new_users,cvr_per_session,cvr_per_pageview,arpu,avg_session_duration,avg_pages_per_session,new_user_rate
2023-06-09,Referral,Organic Search,Spring Promo,Mobile,2,12,4,441,355,1,2.0000,0.3333,220.5000,177.5000,6.0000,0.5000
2023-06-09,Referral,Organic Search,Spring Promo,Tablet,2,14,2,218,324,0,1.0000,0.1429,109.0000,162.0000,7.0000,0.0000
2023-06-09,Referral,Organic Search,Summer Sale,Desktop,1,6,3,174,419,1,3.0000,0.5000,174.0000,419.0000,6.0000,1.0000
2023-06-09,Referral,Organic Search,Summer Sale,Mobile,4,12,9,978,1508,4,2.2500,0.7500,244.5000,377.0000,3.0000,1.0000
2023-06-09,Referral,Organic Search,Summer Sale,Tablet,1,9,0,0,328,1,0.0000,0.0000,0.0000,328.0000,9.0000,1.0000
2023-06-09,Referral,Organic Search,Winter Campaign,Mobile,2,8,2,136,727,1,1.0000,0.2500,68.0000,363.5000,4.0000,0.5000
2023-06-09,Referral,Organic Search,Winter Campaign,Tablet,1,10,2,296,397,1,2.0000,0.2000,296.0000,397.0000,10.0000,1.0000
2023-06-09,Referral,Organic Search,,Desktop,1,3,0,0,505,1,0.0000,0.0000,0.0000,505.0000,3.0000,1.0000
2023-06-09,Referral,Organic Search,,Mobile,1,5,3,204,316,0,3.0000,0.6000,204.0000,316.0000,5.0000,0.0000
2023-06-09,Referral,Organic Search,,Tablet,4,11,8,886,927,1,2.0000,0.7273,221.5000,231.7500,2.7500,0.2500
2023-06-09,Referral,Referral,Spring Promo,Desktop,2,14,1,139,872,1,0.5000,0.0714,69.5000,436.0000,7.0000,0.5000
2023-06-09,Referral,Referral,Spring Promo,Mobile,4,16,12,1125,1055,1,3.0000,0.7500,281.2500,263.7500,4.0000,0.2500
2023-06-09,Referral,Referral,Summer Sale,Mobile,3,12,5,346,1455,1,1.6667,0.4167,115.3333,485.0000,4.0000,0.3333
2023-06-09,Referral,Referral,Winter Campaign,Desktop,1,7,2,292,320,0,2.0000,0.2857,292.0000,320.0000,7.0000,0.0000
2023-06-09,Referral,Referral,Winter Campaign,Mobile,3,11,4,503,1104,3,1.3333,0.3636,167.6667,368.0000,3.6667,1.0000
2023-06-09,Referral,Referral,Winter Campaign,Tablet,1,9,1,145,197,0,1.0000,0.1111,145.0000,197.0000,9.0000,0.0000
2023-06-09,Referral,Referral,,Mobile,2,16,3,252,653,2,1.5000,0.1875,126.0000,326.5000,8.0000,1.0000
2023-06-09,Referral,Referral,,Tablet,3,25,4,378,801,1,1.3333,0.1600,126.0000,267.0000,8.3333,0.3333
2023-06-09,Referral,Social Media,Spring Promo,Mobile,1,7,3,198,201,0,3.0000,0.4286,198.0000,201.0000,7.0000,0.0000
2023-06-09,Referral,Social Media,Spring Promo,Tablet,3,7,7,704,1058,0,2.3333,1.0000,234.6667,352.6667,2.3333,0.0000
2023-06-09,Referral,Social Media,Summer Sale,Desktop,2,13,4,430,640,0,2.0000,0.3077,215.0000,320.0000,6.5000,0.0000
2023-06-09,Referral,Social Media,Summer Sale,Mobile,2,11,4,506,643,1,2.0000,0.3636,253.0000,321.5000,5.5000,0.5000
2023-06-09,Referral,Social Media,Winter Campaign,Desktop,2,12,3,168,798,0,1.5000,0.2500,84.0000,399.0000,6.0000,0.0000
2023-06-09,Referral,Social Media,Winter Campaign,Mobile,2,14,5,689,564,1,2.5000,0.3571,344.5000,282.0000,7.0000,0.5000
2023-06-09,Referral,Social Media,Winter Campaign,Tablet,2,18,3,364,995,1,1.5000,0.1667,182.0000,497.5000,9.0000,0.5000
2023-06-09,Referral,Social Media,,Mobile,2,9,3,222,863,0,1.5000,0.3333,111.0000,431.5000,4.5000,0.0000
2023-06-09,Referral,Social Media,,Tablet,1,2,1,128,273,1,1.0000,0.5000,128.0000,273.0000,2.0000,1.0000
2023-06-09,Social,Direct,Spring Promo,Desktop,5,28,9,870,1426,1,1.8000,0.3214,174.0000,285.2000,5.6000,0.2000
2023-06-09,Social,Direct,Spring Promo,Mobile,1,3,2,230,274,1,2.0000,0.6667,230.0000,274.0000,3.0000,1.0000
2023-06-09,Social,Direct,Spring Promo,Tablet,4,21,10,1017,1078,0,2.5000,0.4762,254.2500,269.5000,5.2500,0.0000
2023-06-09,Social,Direct,Summer Sale,Desktop,1,8,1,122,295,1,1.0000,0.1250,122.0000,295.0000,8.0000,1.0000
2023-06-09,Social,Direct,Summer Sale,Mobile,1,5,2,244,434,0,2.0000,0.4000,244.0000,434.0000,5.0000,0.0000
2023-06-09,Social,Direct,Summer Sale,Tablet,1,5,0,0,236,1,0.0000,0.0000,0.0000,236.0000,5.0000,1.0000
2023-06-09,Social,Direct,Winter Campaign,Desktop,1,4,3,285,320,0,3.0000,0.7500,285.0000,320.0000,4.0000,0.0000
2023-06-09,Social,Direct,Winter Campaign,Tablet,2,8,3,363,742,2,1.5000,0.3750,181.5000,371.0000,4.0000,1.0000
2023-06-09,Social,Direct,,Desktop,2,9,3,230,708,0,1.5000,0.3333,115.0000,354.0000,4.5000,0.0000
2023-06-09,Social,Direct,,Mobile,2,8,1,62,659,1,0.5000,0.1250,31.0000,329.5000,4.0000,0.5000
2023-06-09,Social,Direct,,Tablet,2,16,3,369,864,0,1.5000,0.1875,184.5000,432.0000,8.0000,0.0000
2023-06-09,Social,Organic Search,Spring Promo,Desktop,2,7,3,369,486,1,1.5000,0.4286,184.5000,243.0000,3.5000,0.5000
2023-06-09,Social,Organic Search,Spring Promo,Mobile,4,19,4,293,1672,0,1.0000,0.2105,73.2500,418.0000,4.7500,0.0000
2023-06-09,Social,Organic Search,Spring Promo,Tablet,1,9,0,0,262,1,0.0000,0.0000,0.0000,262.0000,9.0000,1.0000
2023-06-09,Social,Organic Search,Summer Sale,Desktop,2,14,2,256,1112,2,1.0000,0.1429,128.0000,556.0000,7.0000,1.0000
2023-06-09,Social,Organic Search,Summer Sale,Mobile,2,9,5,335,644,0,2.5000,0.5556,167.5000,322.0000,4.5000,0.0000
2023-06-09,Social,Organic Search,Summer Sale,Tablet,2,3,3,294,872,0,1.5000,1.0000,147.0000,436.0000,1.5000,0.0000
2023-06-09,Social,Organic Search,Winter Campaign,Desktop,1,1,2,168,244,1,2.0000,2.0000,168.0000,244.0000,1.0000,1.0000
2023-06-09,Social,Organic Search,Winter Campaign,Tablet,1,9,2,214,108,1,2.0000,0.2222,214.0000,108.0000,9.0000,1.0000
2023-06-09,Social,Organic Search,,Desktop,1,4,0,0,438,1,0.0000,0.0000,0.0000,438.0000,4.0000,1.0000
2023-06-09,Social,Organic Search,,Mobile,2,16,3,195,572,0,1.5000,0.1875,97.5000,286.0000,8.0000,0.0000
2023-06-09,Social,Organic Search,,Tablet,2,18,4,387,837,0,2.0000,0.2222,193.5000,418.5000,9.0000,0.0000
2023-06-09,Social,Referral,Spring Promo,Desktop,2,12,6,648,772,0,3.0000,0.5000,324.0000,386.0000,6.0000,0.0000
2023-06-09,Social,Referral,Spring Promo,Mobile,1,2,3,426,311,1,3.0000,1.5000,426.0000,311.0000,2.0000,1.0000
2023-06-09,Social,Referral,Spring Promo,Tablet,2,9,4,297,800,0,2.0000,0.4444,148.5000,400.0000,4.5000,0.0000
2023-06-09,Social,Referral,Summer Sale,Desktop,3,20,6,519,1300,0,2.0000,0.3000,173.0000,433.3333,6.6667,0.0000
2023-06-09,Social,Referral,Summer Sale,Mobile,3,12,4,478,1198,2,1.3333,0.3333,159.3333,399.3333,4.0000,0.6667
2023-06-09,Social,Referral,Summer Sale,Tablet,4,16,6,556,1122,3,1.5000,0.3750,139.0000,280.5000,4.0000,0.7500
2023-06-09,Social,Referral,Winter Campaign,Desktop,2,12,3,238,881,0,1.5000,0.2500,119.0000,440.5000,6.0000,0.0000
2023-06-09,Social,Referral,Winter Campaign,Mobile,1,6,1,63,340,0,1.0000,0.1667,63.0000,340.0000,6.0000,0.0000
2023-06-09,Social,Referral,Winter Campaign,Tablet,2,15,4,522,895,0,2.0000,0.2667,261.0000,447.5000,7.5000,0.0000
2023-06-09,Social,Referral,,Desktop,2,20,4,458,701,1,2.0000,0.2000,229.0000,350.5000,10.0000,0.5000
2023-06-09,Social,Referral,,Mobile,4,25,6,672,993,2,1.5000,0.2400,168.0000,248.2500,6.2500,0.5000
2023-06-09,Social,Referral,,Tablet,3,16,4,428,616,0,1.3333,0.2500,142.6667,205.3333,5.3333,0.0000
2023-06-09,Social,Social Media,Spring Promo,Desktop,2,15,5,473,444,0,2.5000,0.3333,236.5000,222.0000,7.5000,0.0000
2023-06-09,Social,Social Media,Spring Promo,Tablet,1,10,2,148,273,0,2.0000,0.2000,148.0000,273.0000,10.0000,0.0000
2023-06-09,Social,Social Media,Summer Sale,Desktop,1,1,2,256,341,0,2.0000,2.0000,256.0000,341.0000,1.0000,0.0000
2023-06-09,Social,Social Media,Summer Sale,Mobile,1,4,2,134,349,1,2.0000,0.5000,134.0000,349.0000,4.0000,1.0000
2023-06-09,Social,Social Media,Summer Sale,Tablet,1,6,1,142,272,0,1.0000,0.1667,142.0000,272.0000,6.0000,0.0000
2023-06-09,Social,Social Media,Winter Campaign,Desktop,1,2,3,372,196,0,3.0000,1.5000,372.0000,196.0000,2.0000,0.0000
2023-06-09,Social,Social Media,Winter Campaign,Tablet,3,20,3,321,937,1,1.0000,0.1500,107.0000,312.3333,6.6667,0.3333
2023-06-09,Social,Social Media,,Mobile,2,16,4,279,638,1,2.0000,0.2500,139.5000,319.0000,8.0000,0.5000
2023-06-09,Social,Social Media,,Tablet,1,9,2,156,346,1,2.0000,0.2222,156.0000,346.0000,9.0000,1.0000
2023-06-10,Direct,Direct,Spring Promo,Desktop,3,6,5,717,745,1,1.6667,0.8333,239.0000,248.3333,2.0000,0.3333
2023-06-10,Direct,Direct,Spring Promo,Tablet,1,7,3,360,599,1,3.0000,0.4286,360.0000,599.0000,7.0000,1.0000
2023-06-10,Direct,Direct,Summer Sale,Desktop,4,32,2,264,1645,1,0.5000,0.0625,66.0000,411.2500,8.0000,0.2500
2023-06-10,Direct,Direct,Summer Sale,Mobile,2,14,3,266,593,0,1.5000,0.2143,133.0000,296.5000,7.0000,0.0000
2023-06-10,Direct,Direct,Summer Sale,Tablet,3,20,6,798,1200,2,2.0000,0.3000,266.0000,400.0000,6.6667,0.6667
2023-06-10,Direct,Direct,Winter Campaign,Desktop,1,1,1,116,198,1,1.0000,1.0000,116.0000,198.0000,1.0000,1.0000
2023-06-10,Direct,Direct,Winter Campaign,Tablet,1,6,0,0,111,1,0.0000,0.0000,0.0000,111.0000,6.0000,1.0000
2023-06-10,Direct,Direct,,Desktop,1,3,2,152,387,0,2.0000,0.6667,152.0000,387.0000,3.0000,0.0000
2023-06-10,Direct,Direct,,Mobile,1,9,2,186,426,1,2.0000,0.2222,186.0000,426.0000,9.0000,1.0000
2023-06-10,Direct,Organic Search,Spring Promo,Desktop,3,21,4,299,854,2,1.3333,0.1905,99.6667,284.6667,7.0000,0.6667
2023-06-10,Direct,Organic Search,Spring Promo,Mobile,6,27,12,968,2367,1,2.0000,0.4444,161.3333,394.5000,4.5000,0.1667
2023-06-10,Direct,Organic Search,Spring Promo,Tablet,2,14,3,273,458,2,1.5000,0.2143,136.5000,229.0000,7.0000,1.0000
2023-06-10,Direct,Organic Search,Summer Sale,Desktop,3,12,5,561,666,1,1.6667,0.4167,187.0000,222.0000,4.0000,0.3333
2023-06-10,Direct,Organic Search,Summer Sale,Mobile,1,6,3,282,157,0,3.0000,0.5000,282.0000,157.0000,6.0000,0.0000
2023-06-10,Direct,Organic Search,Summer Sale,Tablet,2,10,3,318,690,1,1.5000,0.3000,159.0000,345.0000,5.0000,0.5000
2023-06-10,Direct,Organic Search,Winter Campaign,Desktop,1,5,0,0,316,1,0.0000,0.0000,0.0000,316.0000,5.0000,1.0000
2023-06-10,Direct,Organic Search,Winter Campaign,Mobile,1,4,0,0,85,1,0.0000,0.0000,0.0000,85.0000,4.0000,1.0000
2023-06-10,Direct,Organic Search,Winter Campaign,Tablet,1,8,3,312,186,0,3.0000,0.3750,312.0000,186.0000,8.0000,0.0000
2023-06-10,Direct,Organic Search,,Mobile,5,25,5,514,1783,2,1.0000,0.2000,102.8000,356.6000,5.0000,0.4000
2023-06-10,Direct,Referral,Spring Promo,Tablet,4,23,8,744,999,1,2.0000,0.3478,186.0000,249.7500,5.7500,0.2500
2023-06-10,Direct,Referral,Summer Sale,Desktop,1,6,3,225,159,0,3.0000,0.5000,225.0000,159.0000,6.0000,0.0000
2023-06-10,Direct,Referral,Summer Sale,Mobile,1,9,1,68,155,0,1.0000,0.1111,68.0000,155.0000,9.0000,0.0000
2023-06-10,Direct,Referral,Summer Sale,Tablet,1,3,1,75,75,1,1.0000,0.3333,75.0000,75.0000,3.0000,1.0000
2023-06-10,Direct,Referral,Winter Campaign,Desktop,4,19,6,802,696,2,1.5000,0.3158,200.5000,174.0000,4.7500,0.5000
2023-06-10,Direct,Referral,Winter Campaign,Mobile,5,29,12,1242,1532,3,2.4000,0.4138,248.4000,306.4000,5.8000,0.6000
2023-06-10,Direct,Referral,Winter Campaign,Tablet,1,6,0,0,453,0,0.0000,0.0000,0.0000,453.0000,6.0000,0.0000
2023-06-10,Direct,Referral,,Desktop,2,12,3,294,796,0,1.5000,0.2500,147.0000,398.0000,6.0000,0.0000
2023-06-10,Direct,Referral,,Mobile,2,12,2,142,637,2,1.0000,0.1667,71.0000,318.5000,6.0000,1.0000
2023-06-10,Direct,Referral,,Tablet,1,3,0,0,355,1,0.0000,0.0000,0.0000,355.0000,3.0000,1.0000
2023-06-10,Direct,Social Media,Spring Promo,Desktop,1,7,1,133,173,1,1.0000,0.1429,133.0000,173.0000,7.0000,1.0000
2023-06-10,Direct,Social Media,Spring Promo,Mobile,1,10,2,100,563,1,2.0000,0.2000,100.0000,563.0000,10.0000,1.0000
2023-06-10,Direct,Social Media,Spring Promo,Tablet,2,12,4,244,927,0,2.0000,0.3333,122.0000,463.5000,6.0000,0.0000
2023-06-10,Direct,Social Media,Summer Sale,Desktop,3,21,4,431,899,2,1.3333,0.1905,143.6667,299.6667,7.0000,0.6667
2023-06-10,Direct,Social Media,Summer Sale,Mobile,1,10,3,243,278,0,3.0000,0.3000,243.0000,278.0000,10.0000,0.0000
2023-06-10,Direct,Social Media,Summer Sale,Tablet,2,13,3,381,662,1,1.5000,0.2308,190.5000,331.0000,6.5000,0.5000
2023-06-10,Direct,Social Media,Winter Campaign,Mobile,3,21,1,148,865,0,0.3333,0.0476,49.3333,288.3333,7.0000,0.0000
2023-06-10,Direct,Social Media,Winter Campaign,Tablet,3,20,3,384,1384,1,1.0000,0.1500,128.0000,461.3333,6.6667,0.3333
2023-06-10,Direct,Social Media,,Desktop,1,5,1,60,433,1,1.0000,0.2000,60.0000,433.0000,5.0000,1.0000
2023-06-10,Direct,Social Media,,Mobile,4,33,5,276,1140,3,1.2500,0.1515,69.0000,285.0000,8.2500,0.7500
2023-06-10,Direct,Social Media,,Tablet,2,12,1,126,669,0,0.5000,0.0833,63.0000,334.5000,6.0000,0.0000
2023-06-10,Organic,Direct,Spring Promo,Desktop,3,23,2,256,1105,1,0.6667,0.0870,85.3333,368.3333,7.6667,0.3333
2023-06-10,Organic,Direct,Spring Promo,Mobile,1,6,1,127,247,1,1.0000,0.1667,127.0000,247.0000,6.0000,1.0000
2023-06-10,Organic,Direct,Spring Promo,Tablet,2,11,2,190,838,2,1.0000,0.1818,95.0000,419.0000,5.5000,1.0000
2023-06-10,Organic,Direct,Summer Sale,Desktop,1,6,1,94,195,1,1.0000,0.1667,94.0000,195.0000,6.0000,1.0000
2023-06-10,Organic,Direct,Summer Sale,Tablet,2,11,1,146,535,1,0.5000,0.0909,73.0000,267.5000,5.5000,0.5000
2023-06-10,Organic,Direct,Winter Campaign,Desktop,2,12,6,687,485,2,3.0000,0.5000,343.5000,242.5000,6.0000,1.0000
2023-06-10,Organic,Direct,,Desktop,1,4,0,0,178,0,0.0000,0.0000,0.0000,178.0000,4.0000,0.0000
2023-06-10,Organic,Direct,,Tablet,2,6,4,346,312,1,2.0000,0.6667,173.0000,156.0000,3.0000,0.5000
2023-06-10,Organic,Organic Search,Spring Promo,Desktop,2,5,5,365,747,1,2.5000,1.0000,182.5000,373.5000,2.5000,0.5000
2023-06-10,Organic,Organic Search,Spring Promo,Mobile,5,25,10,1007,1819,3,2.0000,0.4000,201.4000,363.8000,5.0000,0.6000
2023-06-10,Organic,Organic Search,Spring Promo,Tablet,2,11,4,394,635,1,2.0000,0.3636,197.0000,317.5000,5.5000,0.5000
2023-06-10,Organic,Organic Search,Summer Sale,Desktop,4,20,6,570,1542,1,1.5000,0.3000,142.5000,385.5000,5.0000,0.2500
2023-06-10,Organic,Organic Search,Summer Sale,Mobile,2,17,4,304,423,1,2.0000,0.2353,152.0000,211.5000,8.5000,0.5000
2023-06-10,Organic,Organic Search,Summer Sale,Tablet,1,1,3,219,270,1,3.0000,3.0000,219.0000,270.0000,1.0000,1.0000
2023-06-10,Organic,Organic Search,Winter Campaign,Desktop,1,9,1,60,69,0,1.0000,0.1111,60.0000,69.0000,9.0000,0.0000
2023-06-10,Organic,Organic Search,Winter Campaign,Mobile,2,16,2,208,1072,2,1.0000,0.1250,104.0000,536.0000,8.0000,1.0000
2023-06-10,Organic,Organic Search,,Mobile,3,20,0,0,377,3,0.0000,0.0000,0.0000,125.6667,6.6667,1.0000
2023-06-10,Organic,Organic Search,,Tablet,3,17,4,401,1124,2,1.3333,0.2353,133.6667,374.6667,5.6667,0.6667
2023-06-10,Organic,Referral,Spring Promo,Desktop,3,19,3,247,1199,0,1.0000,0.1579,82.3333,399.6667,6.3333,0.0000
2023-06-10,Organic,Referral,Spring Promo,Tablet,3,14,4,379,1215,2,1.3333,0.2857,126.3333,405.0000,4.6667,0.6667
2023-06-10,Organic,Referral,Summer Sale,Desktop,2,11,4,290,369,1,2.0000,0.3636,145.0000,184.5000,5.5000,0.5000
2023-06-10,Organic,Referral,Summer Sale,Mobile,2,9,3,311,645,0,1.5000,0.3333,155.5000,322.5000,4.5000,0.0000
2023-06-10,Organic,Referral,Summer Sale,Tablet,1,1,3,240,64,1,3.0000,3.0000,240.0000,64.0000,1.0000,1.0000
2023-06-10,Organic,Referral,Winter Campaign,Desktop,3,15,2,272,730,2,0.6667,0.1333,90.6667,243.3333,5.0000,0.6667
2023-06-10,Organic,Referral,Winter Campaign,Mobile,2,12,1,101,710,1,0.5000,0.0833,50.5000,355.0000,6.0000,0.5000
2023-06-10,Organic,Referral,Winter Campaign,Tablet,3,24,2,266,1251,1,0.6667,0.0833,88.6667,417.0000,8.0000,0.3333
2023-06-10,Organic,Referral,,Desktop,2,11,6,522,851,1,3.0000,0.5455,261.0000,425.5000,5.5000,0.5000
2023-06-10,Organic,Referral,,Tablet,3,18,7,476,593,1,2.3333,0.3889,158.6667,197.6667,6.0000,0.3333
2023-06-10,Organic,Social Media,Spring Promo,Desktop,3,20,3,348,764,1,1.0000,0.1500,116.0000,254.6667,6.6667,0.3333
2023-06-10,Organic,Social Media,Spring Promo,Tablet,3,18,3,336,1122,2,1.0000,0.1667,112.0000,374.0000,6.0000,0.6667
2023-06-10,Organic,Social Media,Summer Sale,Desktop,1,9,2,106,576,1,2.0000,0.2222,106.0000,576.0000,9.0000,1.0000
2023-06-10,Organic,Social Media,Summer Sale,Mobile,3,19,3,429,1145,2,1.0000,0.1579,143.0000,381.6667,6.3333,0.6667
2023-06-10,Organic,Social Media,Summer Sale,Tablet,1,4,1,88,301,0,1.0000,0.2500,88.0000,301.0000,4.0000,0.0000
2023-06-10,Organic,Social Media,Winter Campaign,Desktop,1,1,0,0,109,1,0.0000,0.0000,0.0000,109.0000,1.0000,1.0000
2023-06-10,Organic,Social Media,Winter Campaign,Mobile,1,1,3,291,376,0,3.0000,3.0000,291.0000,376.0000,1.0000,0.0000
2023-06-10,Organic,Social Media,Winter Campaign,Tablet,1,1,3,402,211,1,3.0000,3.0000,402.0000,211.0000,1.0000,1.0000
2023-06-10,Organic,Social Media,,Desktop,4,18,6,575,1203,1,1.5000,0.3333,143.7500,300.7500,4.5000,0.2500
2023-06-10,Organic,Social Media,,Mobile,2,8,1,84,560,2,0.5000,0.1250,42.0000,280.0000,4.0000,1.0000
2023-06-10,Organic,Social Media,,Tablet,1,5,2,266,182,0,2.0000,0.4000,266.0000,182.0000,5.0000,0.0000
2023-06-10,Referral,Direct,Spring Promo,Desktop,3,14,6,414,1412,1,2.0000,0.4286,138.0000,470.6667,4.6667,0.3333
2023-06-10,Referral,Direct,Spring Promo,Mobile,2,15,3,161,437,0,1.5000,0.2000,80.5000,218.5000,7.5000,0.0000
2023-06-10,Referral,Direct,Spring Promo,Tablet,1,2,0,0,282,0,0.0000,0.0000,0.0000,282.0000,2.0000,0.0000
2023-06-10,Referral,Direct,Summer Sale,Desktop,2,15,5,541,468,0,2.5000,0.3333,270.5000,234.0000,7.5000,0.0000
2023-06-10,Referral,Direct,Summer Sale,Mobile,2,6,2,146,454,1,1.0000,0.3333,73.0000,227.0000,3.0000,0.5000
2023-06-10,Referral,Direct,Summer Sale,Tablet,1,10,3,378,191,0,3.0000,0.3000,378.0000,191.0000,10.0000,0.0000
2023-06-10,Referral,Direct,Winter Campaign,Desktop,2,11,3,225,646,1,1.5000,0.2727,112.5000,323.0000,5.5000,0.5000
2023-06-10,Referral,Direct,Winter Campaign,Mobile,4,25,3,233,1023,2,0.7500,0.1200,58.2500,255.7500,6.2500,0.5000
2023-06-10,Referral,Direct,Winter Campaign,Tablet,1,9,1,119,128,0,1.0000,0.1111,119.0000,128.0000,9.0000,0.0000
2023-06-10,Referral,Direct,,Mobile,2,7,3,345,658,1,1.5000,0.4286,172.5000,329.0000,3.5000,0.5000
2023-06-10,Referral,Direct,,Tablet,3,16,7,824,767,2,2.3333,0.4375,274.6667,255.6667,5.3333,0.6667
2023-06-10,Referral,Organic Search,Spring Promo,Desktop,4,33,6,626,1317,3,1.5000,0.1818,156.5000,329.2500,8.2500,0.7500
2023-06-10,Referral,Organic Search,Spring Promo,Tablet,1,3,1,108,216,1,1.0000,0.3333,108.0000,216.0000,3.0000,1.0000
2023-06-10,Referral,Organic Search,Summer Sale,Desktop,1,10,1,85,317,0,1.0000,0.1000,85.0000,317.0000,10.0000,0.0000
2023-06-10,Referral,Organic Search,Summer Sale,Mobile,4,24,8,816,1112,2,2.0000,0.3333,204.0000,278.0000,6.0000,0.5000
2023-06-10,Referral,Organic Search,Summer Sale,Tablet,1,10,1,114,570,1,1.0000,0.1000,114.0000,570.0000,10.0000,1.0000
2023-06-10,Referral,Organic Search,Winter Campaign,Desktop,3,19,6,609,549,1,2.0000,0.3158,203.0000,183.0000,6.3333,0.3333
2023-06-10,Referral,Organic Search,Winter Campaign,Mobile,2,10,1,109,993,2,0.5000,0.1000,54.5000,496.5000,5.0000,1.0000
2023-06-10,Referral,Organic Search,Winter Campaign,Tablet,1,6,0,0,149,0,0.0000,0.0000,0.0000,149.0000,6.0000,0.0000
2023-06-10,Referral,Organic Search,,Desktop,1,5,3,387,575,1,3.0000,0.6000,387.0000,575.0000,5.0000,1.0000
2023-06-10,Referral,Organic Search,,Mobile,1,1,2,166,600,0,2.0000,2.0000,166.0000,600.0000,1.0000,0.0000
2023-06-10,Referral,Organic Search,,Tablet,1,7,2,158,453,0,2.0000,0.2857,158.0000,453.0000,7.0000,0.0000
2023-06-10,Referral,Referral,Spring Promo,Desktop,2,5,5,480,507,0,2.5000,1.0000,240.0000,253.5000,2.5000,0.0000
2023-06-10,Referral,Referral,Spring Promo,Mobile,2,10,2,184,564,2,1.0000,0.2000,92.0000,282.0000,5.0000,1.0000
2023-06-10,Referral,Referral,Spring Promo,Tablet,1,10,3,375,307,0,3.0000,0.3000,375.0000,307.0000,10.0000,0.0000
2023-06-10,Referral,Referral,Summer Sale,Desktop,2,12,4,486,1021,1,2.0000,0.3333,243.0000,510.5000,6.0000,0.5000
2023-06-10,Referral,Referral,Summer Sale,Mobile,4,18,7,568,925,3,1.7500,0.3889,142.0000,231.2500,4.5000,0.7500
2023-06-10,Referral,Referral,Summer Sale,Tablet,3,15,4,316,700,1,1.3333,0.2667,105.3333,233.3333,5.0000,0.3333
2023-06-10,Referral,Referral,Winter Campaign,Mobile,2,11,5,659,617,1,2.5000,0.4545,329.5000,308.5000,5.5000,0.5000
2023-06-10,Referral,Referral,Winter Campaign,Tablet,1,6,1,142,306,0,1.0000,0.1667,142.0000,306.0000,6.0000,0.0000
2023-06-10,Referral,Referral,,Desktop,1,10,3,228,278,1,3.0000,0.3000,228.0000,278.0000,10.0000,1.0000
2023-06-10,Referral,Referral,,Tablet,1,8,1,115,582,1,1.0000,0.1250,115.0000,582.0000,8.0000,1.0000
2023-06-10,Referral,Social Media,Spring Promo,Desktop,1,9,0,0,471,0,0.0000,0.0000,0.0000,471.0000,9.0000,0.0000
2023-06-10,Referral,Social Media,Spring Promo,Mobile,1,9,3,366,84,1,3.0000,0.3333,366.0000,84.0000,9.0000,1.0000
2023-06-10,Referral,Social Media,Spring Promo,Tablet,3,15,5,582,948,0,1.6667,0.3333,194.0000,316.0000,5.0000,0.0000
2023-06-10,Referral,Social Media,Summer Sale,Desktop,1,5,0,0,186,1,0.0000,0.0000,0.0000,186.0000,5.0000,1.0000
2023-06-10,Referral,Social Media,Summer Sale,Tablet,4,21,5,329,1630,0,1.2500,0.2381,82.2500,407.5000,5.2500,0.0000
2023-06-10,Referral,Social Media,Winter Campaign,Desktop,2,3,3,347,463,2,1.5000,1.0000,173.5000,231.5000,1.5000,1.0000
2023-06-10,Referral,Social Media,Winter Campaign,Mobile,1,1,3,198,401,1,3.0000,3.0000,198.0000,401.0000,1.0000,1.0000
2023-06-10,Referral,Social Media,Winter Campaign,Tablet,3,14,4,250,654,2,1.3333,0.2857,83.3333,218.0000,4.6667,0.6667
2023-06-10,Referral,Social Media,,Mobile,4,16,10,854,888,4,2.5000,0.6250,213.5000,222.0000,4.0000,1.0000
2023-06-10,Referral,Social Media,,Tablet,2,11,2,296,400,0,1.0000,0.1818,148.0000,200.0000,5.5000,0.0000
2023-06-10,Social,Direct,Spring Promo,Desktop,1,1,3,444,156,1,3.0000,3.0000,444.0000,156.0000,1.0000,1.0000
2023-06-10,Social,Direct,Spring Promo,Mobile,3,16,5,427,778,1,1.6667,0.3125,142.3333,259.3333,5.3333,0.3333
2023-06-10,Social,Direct,Spring Promo,Tablet,3,11,3,198,663,2,1.0000,0.2727,66.0000,221.0000,3.6667,0.6667
2023-06-10,Social,Direct,Summer Sale,Desktop,1,7,2,264,89,1,2.0000,0.2857,264.0000,89.0000,7.0000,1.0000
2023-06-10,Social,Direct,Summer Sale,Mobile,2,8,1,117,1043,2,0.5000,0.1250,58.5000,521.5000,4.0000,1.0000
2023-06-10,Social,Direct,Winter Campaign,Tablet,2,9,2,178,451,1,1.0000,0.2222,89.0000,225.5000,4.5000,0.5000
2023-06-10,Social,Direct,,Tablet,5,23,11,1163,1352,2,2.2000,0.4783,232.6000,270.4000,4.6000,0.4000
2023-06-10,Social,Organic Search,Spring Promo,Mobile,1,4,1,92,501,1,1.0000,0.2500,92.0000,501.0000,4.0000,1.0000
2023-06-10,Social,Organic Search,Spring Promo,Tablet,2,9,2,158,824,1,1.0000,0.2222,79.0000,412.0000,4.5000,0.5000
2023-06-10,Social,Organic Search,Summer Sale,Desktop,2,11,6,597,884,2,3.0000,0.5455,298.5000,442.0000,5.5000,1.0000
2023-06-10,Social,Organic Search,Summer Sale,Mobile,3,12,8,708,1123,3,2.6667,0.6667,236.0000,374.3333,4.0000,1.0000
