date,user_id,session_duration,page_views,source,medium,campaign,device_category,country,new_user,conversions,revenue,conversion_rate,arpu,revenue_per_session,engagement_rate,sessions
2023-06-20,1664,399,7,Direct,Referral,Summer Sale,Mobile,UK,0,0,0,0.0,0.0,0.0,0.017543859649122806,1
2023-06-22,1665,437,8,Social,Social Media,Spring Promo,Desktop,Canada,0,2,152,0.25,152.0,152.0,0.018306636155606407,1
2023-06-07,1666,497,1,Organic,Direct,,Tablet,Canada,1,3,168,3.0,168.0,168.0,0.002012072434607646,1
2023-06-21,1667,494,10,Referral,Organic Search,,Tablet,Canada,1,3,396,0.3,396.0,396.0,0.020242914979757085,1
2023-06-20,1668,554,10,Direct,Organic Search,,Desktop,UK,0,3,336,0.3,336.0,336.0,0.018050541516245487,1
2023-06-12,1669,190,4,Social,Referral,,Desktop,India,1,3,213,0.75,213.0,213.0,0.021052631578947368,1
2023-06-02,1670,235,1,Organic,Organic Search,Spring Promo,Mobile,Germany,1,3,303,3.0,303.0,303.0,0.00425531914893617,1
2023-06-05,1671,294,5,Referral,Social Media,Summer Sale,Desktop,USA,1,1,123,0.2,123.0,123.0,0.017006802721088437,1
2023-06-17,1672,263,5,Referral,Direct,Summer Sale,Mobile,Canada,0,1,96,0.2,96.0,96.0,0.019011406844106463,1
2023-06-23,1673,498,1,Social,Referral,,Desktop,USA,1,3,429,3.0,429.0,429.0,0.002008032128514056,1
2023-06-08,1674,64,6,Referral,Organic Search,Summer Sale,Mobile,USA,0,1,54,0.16666666666666666,54.0,54.0,0.09375,1
2023-06-21,1675,433,3,Referral,Direct,,Mobile,France,0,1,114,0.3333333333333333,114.0,114.0,0.006928406466512702,1
2023-06-24,1676,133,7,Social,Referral,Spring Promo,Mobile,UK,0,1,140,0.14285714285714285,140.0,140.0,0.05263157894736842,1
2023-06-01,1677,370,2,Social,Direct,,Mobile,Australia,1,3,411,1.5,411.0,411.0,0.005405405405405406,1
2023-06-17,1678,220,6,Social,Referral,Winter Campaign,Desktop,USA,1,1,56,0.16666666666666666,56.0,56.0,0.02727272727272727,1
2023-06-28,1679,122,10,Organic,Referral,Winter Campaign,Tablet,Canada,1,1,82,0.1,82.0,82.0,0.08196721311475409,1
2023-06-28,1680,116,3,Social,Social Media,Winter Campaign,Desktop,India,0,1,134,0.3333333333333333,134.0,134.0,0.02586206896551724,1
2023-06-06,1681,485,7,Organic,Social Media,Summer Sale,Desktop,USA,0,3,366,0.42857142857142855,366.0,366.0,0.01443298969072165,1
2023-06-28,1682,122,4,Organic,Social Media,Spring Promo,Mobile,Germany,1,1,101,0.25,101.0,101.0,0.03278688524590164,1
2023-06-29,1683,228,8,Organic,Referral,Summer Sale,Mobile,USA,0,2,188,0.25,188.0,188.0,0.03508771929824561,1
2023-06-18,1684,573,7,Social,Social Media,Spring Promo,Desktop,France,1,1,93,0.14285714285714285,93.0,93.0,0.012216404886561954,1
2023-06-22,1685,292,7,Social,Direct,,Tablet,India,0,2,238,0.2857142857142857,238.0,238.0,0.023972602739726026,1
2023-06-02,1686,236,10,Organic,Referral,,Tablet,UK,0,2,292,0.2,292.0,292.0,0.0423728813559322,1
2023-06-05,1687,324,9,Social,Organic Search,,Tablet,Australia,1,0,0,0.0,0.0,0.0,0.027777777777777776,1
2023-06-12,1688,95,10,Social,Organic Search,Spring Promo,Mobile,Australia,0,2,278,0.2,278.0,278.0,0.10526315789473684,1
2023-06-06,1689,535,6,Social,Social Media,Spring Promo,Tablet,Germany,1,1,88,0.16666666666666666,88.0,88.0,0.011214953271028037,1
2023-06-18,1690,515,2,Organic,Organic Search,Spring Promo,Tablet,France,0,3,297,1.5,297.0,297.0,0.003883495145631068,1
2023-06-11,1691,438,3,Direct,Social Media,Winter Campaign,Desktop,UK,1,1,127,0.3333333333333333,127.0,127.0,0.00684931506849315,1
2023-06-15,1692,377,5,Organic,Organic Search,Summer Sale,Mobile,USA,1,0,0,0.0,0.0,0.0,0.013262599469496022,1
2023-06-11,1693,353,5,Organic,Organic Search,Winter Campaign,Mobile,India,1,0,0,0.0,0.0,0.0,0.014164305949008499,1
2023-06-18,1694,94,7,Referral,Referral,Summer Sale,Desktop,Australia,0,3,363,0.42857142857142855,363.0,363.0,0.07446808510638298,1
2023-06-23,1695,104,8,Organic,Organic Search,Summer Sale,Mobile,USA,0,0,0,0.0,0.0,0.0,0.07692307692307693,1
2023-06-23,1696,503,3,Organic,Organic Search,Winter Campaign,Mobile,France,1,3,411,1.0,411.0,411.0,0.005964214711729622,1
2023-06-23,1697,424,2,Organic,Direct,Summer Sale,Tablet,France,0,1,106,0.5,106.0,106.0,0.0047169811320754715,1
2023-06-24,1698,404,10,Direct,Social Media,,Tablet,USA,0,0,0,0.0,0.0,0.0,0.024752475247524754,1
2023-06-04,1699,376,9,Social,Referral,Spring Promo,Desktop,France,1,2,216,0.2222222222222222,216.0,216.0,0.023936170212765957,1
2023-06-24,1700,157,4,Referral,Referral,Spring Promo,Mobile,USA,1,2,286,0.5,286.0,286.0,0.025477707006369428,1
2023-06-14,1701,136,8,Organic,Social Media,,Tablet,Australia,0,2,124,0.25,124.0,124.0,0.058823529411764705,1
2023-06-15,1702,344,5,Social,Social Media,Winter Campaign,Desktop,Germany,0,3,249,0.6,249.0,249.0,0.014534883720930232,1
2023-06-03,1703,251,8,Direct,Direct,Winter Campaign,Mobile,France,0,1,53,0.125,53.0,53.0,0.03187250996015936,1
2023-06-13,1704,73,5,Organic,Social Media,Winter Campaign,Desktop,UK,0,1,128,0.2,128.0,128.0,0.0684931506849315,1
2023-06-19,1705,89,5,Social,Referral,Winter Campaign,Mobile,France,0,3,297,0.6,297.0,297.0,0.056179775280898875,1
2023-06-07,1706,565,2,Organic,Referral,,Mobile,Canada,1,2,152,1.0,152.0,152.0,0.0035398230088495575,1
2023-06-20,1707,395,4,Referral,Social Media,Spring Promo,Mobile,USA,0,1,69,0.25,69.0,69.0,0.010126582278481013,1
2023-06-03,1708,358,9,Social,Direct,Winter Campaign,Desktop,Germany,0,1,94,0.1111111111111111,94.0,94.0,0.025139664804469275,1
2023-06-18,1709,479,4,Organic,Direct,Winter Campaign,Mobile,India,0,2,274,0.5,274.0,274.0,0.008350730688935281,1
2023-06-17,1710,83,9,Direct,Direct,Summer Sale,Tablet,France,0,3,207,0.3333333333333333,207.0,207.0,0.10843373493975904,1
2023-06-14,1711,510,1,Referral,Referral,Winter Campaign,Tablet,India,0,0,0,0.0,0.0,0.0,0.00196078431372549,1
2023-06-24,1712,398,9,Organic,Social Media,Spring Promo,Tablet,Australia,1,2,192,0.2222222222222222,192.0,192.0,0.022613065326633167,1
2023-06-11,1713,145,10,Referral,Referral,Summer Sale,Desktop,USA,1,1,57,0.1,57.0,57.0,0.06896551724137931,1
2023-06-02,1714,585,10,Social,Social Media,Winter Campaign,Mobile,Canada,0,3,219,0.3,219.0,219.0,0.017094017094017096,1
2023-06-15,1715,115,5,Direct,Organic Search,Spring Promo,Tablet,USA,0,1,77,0.2,77.0,77.0,0.043478260869565216,1
2023-06-13,1716,201,3,Referral,Referral,Winter Campaign,Mobile,Canada,1,2,236,0.6666666666666666,236.0,236.0,0.014925373134328358,1
2023-06-11,1717,334,1,Social,Social Media,,Tablet,India,1,0,0,0.0,0.0,0.0,0.0029940119760479044,1
2023-06-25,1718,142,6,Organic,Direct,Summer Sale,Desktop,Canada,0,3,261,0.5,261.0,261.0,0.04225352112676056,1
2023-06-16,1719,425,1,Direct,Referral,Spring Promo,Tablet,France,0,1,97,1.0,97.0,97.0,0.002352941176470588,1
2023-06-30,1720,98,1,Referral,Social Media,Summer Sale,Desktop,USA,0,3,336,3.0,336.0,336.0,0.01020408163265306,1
2023-06-10,1721,260,6,Social,Referral,Spring Promo,Tablet,France,0,1,55,0.16666666666666666,55.0,55.0,0.023076923076923078,1
2023-06-18,1722,541,5,Social,Referral,Spring Promo,Tablet,Canada,1,3,252,0.6,252.0,252.0,0.009242144177449169,1
2023-06-17,1723,477,4,Social,Organic Search,Spring Promo,Tablet,India,1,2,168,0.5,168.0,168.0,0.008385744234800839,1
2023-06-18,1724,491,6,Social,Social Media,,Mobile,France,0,1,106,0.16666666666666666,106.0,106.0,0.012219959266802444,1
2023-06-17,1725,231,1,Referral,Direct,Summer Sale,Mobile,Australia,1,1,55,1.0,55.0,55.0,0.004329004329004329,1
2023-06-05,1726,479,1,Social,Referral,Summer Sale,Tablet,Canada,1,2,284,2.0,284.0,284.0,0.0020876826722338203,1
2023-06-01,1727,574,5,Direct,Organic Search,Spring Promo,Tablet,Australia,1,0,0,0.0,0.0,0.0,0.008710801393728223,1
2023-06-29,1728,550,6,Organic,Organic Search,,Mobile,France,1,3,444,0.5,444.0,444.0,0.01090909090909091,1
2023-06-22,1729,517,7,Direct,Social Media,,Desktop,Canada,0,1,113,0.14285714285714285,113.0,113.0,0.013539651837524178,1
2023-06-22,1730,78,5,Social,Social Media,Spring Promo,Mobile,Australia,0,2,250,0.4,250.0,250.0,0.0641025641025641,1
2023-06-17,1731,387,4,Organic,Direct,Summer Sale,Desktop,India,1,0,0,0.0,0.0,0.0,0.0103359173126615,1
2023-06-09,1732,353,4,Organic,Referral,Winter Campaign,Mobile,France,1,2,202,0.5,202.0,202.0,0.0113314447592068,1
2023-06-10,1733,577,8,Social,Organic Search,Summer Sale,Tablet,India,1,2,134,0.25,134.0,134.0,0.01386481802426343,1
2023-06-06,1734,219,10,Direct,Social Media,Spring Promo,Tablet,Canada,1,3,183,0.3,183.0,183.0,0.045662100456621,1
2023-06-21,1735,497,2,Referral,Organic Search,,Mobile,Germany,0,1,147,0.5,147.0,147.0,0.004024144869215292,1
2023-06-10,1736,447,9,Organic,Referral,Spring Promo,Tablet,France,1,3,273,0.3333333333333333,273.0,273.0,0.020134228187919462,1
2023-06-24,1737,81,6,Organic,Organic Search,Summer Sale,Desktop,France,1,2,194,0.3333333333333333,194.0,194.0,0.07407407407407407,1
2023-06-19,1738,521,2,Referral,Social Media,,Tablet,USA,1,1,110,0.5,110.0,110.0,0.003838771593090211,1
2023-06-15,1739,541,10,Organic,Social Media,Winter Campaign,Mobile,India,1,0,0,0.0,0.0,0.0,0.018484288354898338,1
2023-06-02,1740,508,5,Referral,Organic Search,Summer Sale,Desktop,Canada,1,2,264,0.4,264.0,264.0,0.00984251968503937,1
2023-06-23,1741,346,4,Referral,Social Media,Winter Campaign,Desktop,UK,1,1,94,0.25,94.0,94.0,0.011560693641618497,1
2023-06-18,1742,129,6,Direct,Direct,Winter Campaign,Tablet,Canada,0,0,0,0.0,0.0,0.0,0.046511627906976744,1
2023-06-18,1743,169,5,Referral,Social Media,,Mobile,France,0,1,108,0.2,108.0,108.0,0.029585798816568046,1
2023-06-28,1744,299,7,Direct,Social Media,Summer Sale,Mobile,Germany,1,0,0,0.0,0.0,0.0,0.023411371237458192,1
2023-06-01,1745,368,9,Direct,Referral,Winter Campaign,Tablet,Germany,0,2,122,0.2222222222222222,122.0,122.0,0.024456521739130436,1
2023-06-20,1746,128,8,Referral,Organic Search,Winter Campaign,Tablet,Canada,1,0,0,0.0,0.0,0.0,0.0625,1
2023-06-11,1747,291,8,Social,Direct,Spring Promo,Tablet,UK,1,1,73,0.125,73.0,73.0,0.027491408934707903,1
2023-06-24,1748,105,3,Direct,Organic Search,Spring Promo,Mobile,France,0,1,84,0.3333333333333333,84.0,84.0,0.02857142857142857,1
2023-06-24,1749,484,8,Social,Referral,Spring Promo,Tablet,France,1,1,147,0.125,147.0,147.0,0.01652892561983471,1
2023-06-27,1750,229,4,Organic,Direct,Spring Promo,Tablet,France,1,0,0,0.0,0.0,0.0,0.017467248908296942,1
2023-06-15,1751,134,2,Social,Referral,Summer Sale,Tablet,Germany,1,1,69,0.5,69.0,69.0,0.014925373134328358,1
2023-06-13,1752,240,7,Direct,Direct,Summer Sale,Desktop,India,1,3,207,0.42857142857142855,207.0,207.0,0.029166666666666667,1
2023-06-03,1753,479,4,Referral,Direct,Summer Sale,Desktop,France,0,1,93,0.25,93.0,93.0,0.008350730688935281,1
2023-06-07,1754,575,2,Organic,Direct,Summer Sale,Desktop,Canada,1,3,276,1.5,276.0,276.0,0.0034782608695652175,1
2023-06-21,1755,290,2,Referral,Referral,Spring Promo,Tablet,Germany,0,2,226,1.0,226.0,226.0,0.006896551724137931,1
2023-06-22,1756,308,3,Organic,Referral,Spring Promo,Tablet,Australia,1,2,138,0.6666666666666666,138.0,138.0,0.00974025974025974,1
2023-06-16,1757,380,3,Social,Referral,Winter Campaign,Desktop,USA,1,0,0,0.0,0.0,0.0,0.007894736842105263,1
2023-06-11,1758,202,6,Social,Direct,Spring Promo,Mobile,UK,0,1,56,0.16666666666666666,56.0,56.0,0.0297029702970297,1
2023-06-24,1759,545,9,Direct,Direct,Summer Sale,Mobile,India,0,1,95,0.1111111111111111,95.0,95.0,0.01651376146788991,1
2023-06-18,1760,253,6,Referral,Organic Search,,Mobile,UK,1,1,134,0.16666666666666666,134.0,134.0,0.023715415019762844,1
2023-06-25,1761,99,1,Referral,Social Media,,Mobile,Australia,1,0,0,0.0,0.0,0.0,0.010101010101010102,1
2023-06-23,1762,494,5,Organic,Referral,Winter Campaign,Tablet,UK,0,1,71,0.2,71.0,71.0,0.010121457489878543,1
2023-06-24,1763,381,10,Social,Referral,Summer Sale,Tablet,USA,0,2,182,0.2,182.0,182.0,0.026246719160104987,1
2023-06-24,1764,403,5,Referral,Referral,Winter Campaign,Desktop,India,0,1,105,0.2,105.0,105.0,0.01240694789081886,1
2023-06-11,1765,291,5,Direct,Direct,Winter Campaign,Mobile,Germany,0,1,137,0.2,137.0,137.0,0.01718213058419244,1
2023-06-03,1766,237,8,Social,Direct,Spring Promo,Mobile,Canada,1,1,62,0.125,62.0,62.0,0.03375527426160337,1
2023-06-19,1767,413,2,Direct,Referral,Summer Sale,Mobile,France,0,2,250,1.0,250.0,250.0,0.004842615012106538,1
2023-06-13,1768,417,2,Organic,Referral,,Mobile,Canada,1,0,0,0.0,0.0,0.0,0.004796163069544364,1
2023-06-01,1769,370,9,Direct,Referral,Spring Promo,Desktop,Canada,0,3,183,0.3333333333333333,183.0,183.0,0.024324324324324326,1
2023-06-28,1770,390,9,Organic,Organic Search,Spring Promo,Desktop,France,0,0,0,0.0,0.0,0.0,0.023076923076923078,1
2023-06-26,1771,430,2,Organic,Organic Search,,Mobile,USA,0,0,0,0.0,0.0,0.0,0.004651162790697674,1
2023-06-12,1772,202,10,Social,Organic Search,Spring Promo,Tablet,UK,1,3,312,0.3,312.0,312.0,0.04950495049504951,1
2023-06-25,1773,560,2,Direct,Organic Search,Winter Campaign,Tablet,Canada,1,1,121,0.5,121.0,121.0,0.0035714285714285713,1
2023-06-06,1774,407,2,Direct,Organic Search,Spring Promo,Desktop,Australia,0,1,100,0.5,100.0,100.0,0.004914004914004914,1
2023-06-25,1775,515,6,Referral,Referral,,Tablet,Australia,1,1,92,0.16666666666666666,92.0,92.0,0.011650485436893204,1
2023-06-26,1776,255,3,Direct,Direct,Spring Promo,Desktop,UK,0,2,262,0.6666666666666666,262.0,262.0,0.011764705882352941,1
2023-06-28,1777,244,7,Direct,Referral,Winter Campaign,Desktop,Australia,0,2,136,0.2857142857142857,136.0,136.0,0.028688524590163935,1
2023-06-18,1778,500,3,Organic,Social Media,,Mobile,India,0,1,150,0.3333333333333333,150.0,150.0,0.006,1
2023-06-26,1779,521,9,Referral,Social Media,Winter Campaign,Desktop,UK,1,1,57,0.1111111111111111,57.0,57.0,0.01727447216890595,1
2023-06-15,1780,487,10,Referral,Direct,Summer Sale,Desktop,Germany,1,2,112,0.2,112.0,112.0,0.02053388090349076,1
2023-06-12,1781,494,6,Referral,Direct,Spring Promo,Desktop,Canada,0,1,123,0.16666666666666666,123.0,123.0,0.012145748987854251,1
2023-06-16,1782,386,9,Social,Direct,,Tablet,UK,0,1,150,0.1111111111111111,150.0,150.0,0.023316062176165803,1
2023-06-14,1783,272,7,Social,Direct,Summer Sale,Mobile,Germany,1,3,309,0.42857142857142855,309.0,309.0,0.025735294117647058,1
2023-06-12,1784,75,3,Organic,Social Media,Summer Sale,Mobile,India,1,3,270,1.0,270.0,270.0,0.04,1
2023-06-27,1785,221,8,Referral,Organic Search,,Mobile,Canada,1,2,220,0.25,220.0,220.0,0.03619909502262444,1
2023-06-18,1786,101,9,Referral,Direct,,Desktop,Canada,1,0,0,0.0,0.0,0.0,0.0891089108910891,1
2023-06-19,1787,464,2,Organic,Social Media,Summer Sale,Desktop,Canada,1,1,120,0.5,120.0,120.0,0.004310344827586207,1
2023-06-19,1788,426,5,Referral,Referral,Summer Sale,Mobile,France,1,2,184,0.4,184.0,184.0,0.011737089201877934,1
2023-06-01,1789,255,6,Social,Organic Search,,Mobile,Germany,1,0,0,0.0,0.0,0.0,0.023529411764705882,1
2023-06-14,1790,125,3,Referral,Social Media,Winter Campaign,Tablet,Germany,1,0,0,0.0,0.0,0.0,0.024,1
2023-06-27,1791,508,2,Social,Referral,Spring Promo,Desktop,Germany,1,3,255,1.5,255.0,255.0,0.003937007874015748,1
2023-06-03,1792,530,7,Social,Organic Search,Winter Campaign,Tablet,France,0,3,249,0.42857142857142855,249.0,249.0,0.013207547169811321,1
2023-06-26,1793,125,7,Social,Organic Search,,Desktop,Germany,0,1,63,0.14285714285714285,63.0,63.0,0.056,1
2023-06-24,1794,248,6,Social,Direct,Summer Sale,Mobile,UK,1,1,85,0.16666666666666666,85.0,85.0,0.024193548387096774,1
2023-06-10,1795,511,8,Direct,Direct,Summer Sale,Tablet,Canada,1,3,420,0.375,420.0,420.0,0.015655577299412915,1
2023-06-04,1796,573,3,Organic,Direct,,Tablet,UK,1,3,345,1.0,345.0,345.0,0.005235602094240838,1
2023-06-16,1797,554,6,Social,Direct,Summer Sale,Desktop,Canada,0,0,0,0.0,0.0,0.0,0.010830324909747292,1
2023-06-07,1798,336,4,Organic,Direct,,Mobile,France,0,0,0,0.0,0.0,0.0,0.011904761904761904,1
2023-06-02,1799,373,7,Referral,Social Media,,Desktop,Germany,1,3,450,0.42857142857142855,450.0,450.0,0.01876675603217158,1
2023-06-11,1800,160,7,Referral,Referral,Summer Sale,Tablet,Canada,0,2,176,0.2857142857142857,176.0,176.0,0.04375,1
2023-06-12,1801,363,8,Direct,Social Media,,Mobile,Germany,0,0,0,0.0,0.0,0.0,0.02203856749311295,1
2023-06-07,1802,443,5,Direct,Direct,Winter Campaign,Mobile,USA,0,0,0,0.0,0.0,0.0,0.011286681715575621,1
2023-06-24,1803,282,8,Social,Referral,Winter Campaign,Mobile,USA,1,3,237,0.375,237.0,237.0,0.028368794326241134,1
2023-06-27,1804,481,9,Direct,Referral,Summer Sale,Desktop,UK,1,0,0,0.0,0.0,0.0,0.018711018711018712,1
2023-06-07,1805,329,10,Organic,Direct,Winter Campaign,Mobile,UK,0,1,96,0.1,96.0,96.0,0.030395136778115502,1
2023-06-20,1806,199,10,Referral,Organic Search,Summer Sale,Desktop,Canada,1,0,0,0.0,0.0,0.0,0.05025125628140704,1
2023-06-12,1807,163,9,Referral,Organic Search,,Desktop,UK,0,2,244,0.2222222222222222,244.0,244.0,0.05521472392638037,1
2023-06-09,1808,71,7,Social,Social Media,,Mobile,UK,0,3,150,0.42857142857142855,150.0,150.0,0.09859154929577464,1
2023-06-20,1809,137,10,Social,Referral,Winter Campaign,Tablet,UK,0,2,266,0.2,266.0,266.0,0.072992700729927,1
2023-06-13,1810,346,3,Referral,Social Media,Winter Campaign,Tablet,USA,0,2,160,0.6666666666666666,160.0,160.0,0.008670520231213872,1
2023-06-15,1811,156,8,Organic,Organic Search,,Desktop,Germany,1,3,426,0.375,426.0,426.0,0.05128205128205128,1
2023-06-19,1812,412,8,Organic,Direct,Winter Campaign,Mobile,France,0,1,87,0.125,87.0,87.0,0.019417475728155338,1
2023-06-20,1813,327,7,Direct,Direct,Winter Campaign,Desktop,Canada,1,3,393,0.42857142857142855,393.0,393.0,0.021406727828746176,1
2023-06-29,1814,322,3,Social,Direct,Summer Sale,Mobile,USA,0,3,192,1.0,192.0,192.0,0.009316770186335404,1
2023-06-25,1815,173,7,Referral,Social Media,Winter Campaign,Mobile,India,1,0,0,0.0,0.0,0.0,0.04046242774566474,1
2023-06-07,1816,165,3,Direct,Social Media,Winter Campaign,Mobile,Germany,0,3,297,1.0,297.0,297.0,0.01818181818181818,1
2023-06-17,1817,453,2,Organic,Social Media,,Desktop,UK,1,0,0,0.0,0.0,0.0,0.004415011037527594,1
2023-06-12,1818,405,3,Direct,Organic Search,Summer Sale,Mobile,France,1,3,282,1.0,282.0,282.0,0.007407407407407408,1
2023-06-24,1819,386,2,Organic,Referral,Spring Promo,Mobile,UK,0,3,339,1.5,339.0,339.0,0.0051813471502590676,1
2023-06-23,1820,120,6,Organic,Direct,Winter Campaign,Tablet,India,0,1,103,0.16666666666666666,103.0,103.0,0.05,1
2023-06-29,1821,477,7,Referral,Organic Search,Summer Sale,Desktop,USA,0,3,264,0.42857142857142855,264.0,264.0,0.014675052410901468,1
2023-06-12,1822,337,6,Referral,Referral,Winter Campaign,Desktop,USA,1,3,426,0.5,426.0,426.0,0.017804154302670624,1
2023-06-12,1823,533,2,Referral,Organic Search,Winter Campaign,Tablet,Canada,0,2,172,1.0,172.0,172.0,0.00375234521575985,1
2023-06-17,1824,172,8,Organic,Social Media,Summer Sale,Mobile,France,1,2,286,0.25,286.0,286.0,0.046511627906976744,1
2023-06-19,1825,442,3,Referral,Direct,,Tablet,Australia,0,1,71,0.3333333333333333,71.0,71.0,0.006787330316742082,1
2023-06-03,1826,73,5,Direct,Direct,,Desktop,France,1,3,162,0.6,162.0,162.0,0.0684931506849315,1
2023-06-30,1827,389,4,Social,Direct,Summer Sale,Tablet,France,0,1,77,0.25,77.0,77.0,0.010282776349614395,1
2023-06-10,1828,133,6,Referral,Organic Search,Winter Campaign,Desktop,UK,0,3,189,0.5,189.0,189.0,0.045112781954887216,1
2023-06-11,1829,217,7,Referral,Referral,Summer Sale,Mobile,Germany,0,1,141,0.14285714285714285,141.0,141.0,0.03225806451612903,1
2023-06-17,1830,409,9,Organic,Social Media,Winter Campaign,Tablet,Germany,1,1,147,0.1111111111111111,147.0,147.0,0.022004889975550123,1
2023-06-19,1831,69,2,Referral,Social Media,Winter Campaign,Mobile,USA,1,2,294,1.0,294.0,294.0,0.028985507246376812,1
2023-06-24,1832,282,10,Organic,Referral,,Tablet,Australia,1,3,234,0.3,234.0,234.0,0.03546099290780142,1
2023-06-28,1833,424,10,Direct,Direct,Spring Promo,Desktop,UK,0,0,0,0.0,0.0,0.0,0.02358490566037736,1
2023-06-12,1834,352,1,Direct,Social Media,Winter Campaign,Mobile,Germany,0,3,408,3.0,408.0,408.0,0.002840909090909091,1
2023-06-28,1835,234,1,Referral,Social Media,Winter Campaign,Tablet,France,0,0,0,0.0,0.0,0.0,0.004273504273504274,1
2023-06-08,1836,324,1,Organic,Referral,Winter Campaign,Mobile,India,0,1,143,1.0,143.0,143.0,0.0030864197530864196,1
2023-06-05,1837,345,8,Referral,Social Media,Spring Promo,Mobile,UK,0,2,144,0.25,144.0,144.0,0.02318840579710145,1
2023-06-19,1838,312,10,Direct,Direct,Spring Promo,Desktop,Australia,0,1,98,0.1,98.0,98.0,0.03205128205128205,1
2023-06-13,1839,577,4,Referral,Social Media,Summer Sale,Tablet,USA,1,3,381,0.75,381.0,381.0,0.006932409012131715,1
2023-06-16,1840,508,1,Referral,Social Media,,Desktop,Australia,0,0,0,0.0,0.0,0.0,0.001968503937007874,1
2023-06-09,1841,569,3,Referral,Referral,Summer Sale,Mobile,India,0,1,51,0.3333333333333333,51.0,51.0,0.005272407732864675,1
2023-06-20,1842,456,7,Referral,Organic Search,Summer Sale,Desktop,Germany,1,2,254,0.2857142857142857,254.0,254.0,0.015350877192982455,1
2023-06-08,1843,204,3,Direct,Organic Search,Winter Campaign,Mobile,France,0,2,142,0.6666666666666666,142.0,142.0,0.014705882352941176,1
2023-06-27,1844,238,1,Social,Organic Search,Summer Sale,Mobile,UK,0,1,112,1.0,112.0,112.0,0.004201680672268907,1
2023-06-14,1845,72,5,Direct,Direct,,Mobile,Canada,1,1,139,0.2,139.0,139.0,0.06944444444444445,1
2023-06-21,1846,578,3,Referral,Organic Search,Spring Promo,Tablet,USA,0,2,264,0.6666666666666666,264.0,264.0,0.005190311418685121,1
2023-06-27,1847,203,4,Direct,Direct,Winter Campaign,Tablet,UK,1,1,144,0.25,144.0,144.0,0.019704433497536946,1
2023-06-06,1848,78,4,Referral,Direct,,Desktop,France,0,2,114,0.5,114.0,114.0,0.05128205128205128,1
2023-06-27,1849,506,3,Referral,Social Media,Winter Campaign,Desktop,UK,0,3,195,1.0,195.0,195.0,0.005928853754940711,1
2023-06-19,1850,241,2,Organic,Direct,Summer Sale,Desktop,Canada,0,0,0,0.0,0.0,0.0,0.008298755186721992,1
2023-06-20,1851,63,4,Referral,Direct,Spring Promo,Mobile,Canada,0,0,0,0.0,0.0,0.0,0.06349206349206349,1
2023-06-28,1852,258,2,Referral,Social Media,Spring Promo,Mobile,UK,1,0,0,0.0,0.0,0.0,0.007751937984496124,1
